Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2002.0,Alabama Power Co,AL,2,  ,HYC,713473.1356595998,239308.0,0.3354127689457596,Tuscaloosa,35476.0
2002.0,Alabama Power Co,AL,3,  ,COL,31778384.28408,10713599.0,0.3371347927643756,Mobile,36512.0
2002.0,Alabama Power Co,AL,3,  ,DFO,46.011990000000004,19.0,0.41293584563501823,Mobile,36512.0
2002.0,Alabama Power Co,AL,3,  ,NG,13021522.1208,6227576.0,0.4782525377776187,Mobile,36512.0
2002.0,Alabama Power Co,AL,4,  ,HYC,1896338.0650083,636056.0,0.33541276829098304,Elmore,36092.0
2002.0,Alabama Power Co,AL,7,  ,COL,1911859.7292,476421.0,0.24919244478220895,Etowah,35903.0
2002.0,Alabama Power Co,AL,7,  ,DFO,220.97477999999998,60.0,0.271524198372321,Etowah,35903.0
2002.0,Alabama Power Co,AL,7,  ,NG,31301.048280000003,8236.0,0.2631221780921134,Etowah,35903.0
2002.0,Alabama Power Co,AL,8,  ,COL,20940658.02864,7194117.0,0.3435478001770905,Walker,35580.0
2002.0,Alabama Power Co,AL,8,  ,DFO,57269.98097999999,22477.0,0.3924743751503861,Walker,35580.0
2002.0,El Paso Electric Co,TX,9,  ,DFO,,,,El Paso,79915.0
2002.0,El Paso Electric Co,TX,9,  ,NG,,,,El Paso,79915.0
2002.0,El Paso Electric Co,TX,9,  ,NG,96502.38267,24609.0,0.255009247638507,El Paso,79915.0
2002.0,Alabama Power Co,AL,10,  ,COL,10035211.50216,3512883.0,0.3500557012917844,Greene,36732.0
2002.0,Alabama Power Co,AL,10,  ,DFO,219740.9553,60924.0,0.27725373231778244,Greene,36732.0
2002.0,Alabama Power Co,AL,10,  ,NG,1368941.10666,366421.0,0.26766746810168435,Greene,36732.0
2002.0,Alabama Power Co,AL,11,  ,HYC,565211.0419118999,189579.0,0.335412767872907,Calhoun,36271.0
2002.0,Alabama Power Co,AL,12,  ,HYC,602740.9237736999,202167.0,0.33541276529599623,Tuscaloosa,35476.0
2002.0,Alabama Power Co,AL,13,  ,HYC,852901.3376253,286074.0,0.33541276977769163,Elmore,36092.0
2002.0,Alabama Power Co,AL,14,  ,HYC,1037763.1149161998,348079.0,0.3354127690577127,Talladega,35178.0
2002.0,Alabama Power Co,AL,15,  ,HYC,1643753.7658998,551336.0,0.3354127676770344,Chilton,35045.0
2002.0,Alabama Power Co,AL,16,  ,HYC,706052.4303483,236819.0,0.335412767976984,Elmore,36078.0
2002.0,Alabama Power Co,AL,17,  ,HYC,1402957.9261941002,470570.0,0.3354127669933392,Coosa,36091.0
2002.0,Alabama Power Co,AL,18,  ,HYC,918605.4570458999,308112.0,0.3354127690367123,Walker,35501.0
2002.0,Alabama Power Co,AL,19,  ,HYC,515150.3367531,172788.0,0.3354127672497541,Elmore,36078.0
2002.0,Alabama Power Co,AL,20,  ,HYC,598769.6963229,200835.0,0.3354127659321209,Cherokee,35983.0
2002.0,Alabama Power Co,AL,21,  ,HYC,308023.4600757,103315.0,0.33541276360771105,Elmore,36078.0
2002.0,Alabama Power Co,AL,26,  ,COL,35605697.95296,12612091.0,0.3542155251853874,Shelby,35186.0
2002.0,Alabama Power Co,AL,26,  ,DFO,127985.42742,51238.0,0.4003424533002197,Shelby,35186.0
2002.0,City of Madelia,MN,30,  ,DFO,188.44401000000002,55.0,0.29186388041731864,Watonwan,56062.0
2002.0,City of Madelia,MN,30,  ,NG,410.88414,118.002,0.2871904474093354,Watonwan,56062.0
2002.0,Nevada Irrigation District,CA,34,  ,HYC,235256.4005463,78908.0,0.3354127658876188,Nevada,95713.0
2002.0,USCE-Mobile District,AL,38,  ,HYC,1073945.402304,360215.0,0.3354127679370003,Wilcox,36726.0
2002.0,Tennessee Valley Authority,AL,46,  ,NUC,55608602.61146999,18171339.0,0.32677208465317426,Limestone,35602.0
2002.0,Tennessee Valley Authority,AL,47,  ,COL,18776533.60782,6242680.0,0.3324724430179203,Colbert,35674.0
2002.0,Tennessee Valley Authority,AL,47,  ,DFO,117694.56744000001,37408.0,0.31783964896315525,Colbert,35674.0
2002.0,Tennessee Valley Authority,AL,47,  ,NG,,-297.0,,Colbert,35674.0
2002.0,Tennessee Valley Authority,AL,47,  ,NG,105233.23104,25243.0,0.2398766981734594,Colbert,35674.0
2002.0,Tennessee Valley Authority,AL,48,  ,HYC,1774681.9912494,595251.0,0.3354127685608255,Marshall,35976.0
2002.0,Tennessee Valley Authority,AL,49,  ,HYC,3514487.5593477003,1178804.0,0.3354127678912,Lawrence,35672.0
2002.0,Tennessee Valley Authority,AL,50,  ,COL,27367664.07909,8857737.0,0.32365703460850603,Jackson,35772.0
2002.0,Tennessee Valley Authority,AL,50,  ,DFO,30535.54944,10570.0,0.3461539154803563,Jackson,35772.0
2002.0,Cleco Power LLC,LA,51,  ,COL,14823252.884610001,4660065.0,0.31437532883475505,De Soto,71052.0
2002.0,Cleco Power LLC,LA,51,  ,NG,23037.35349,7248.0,0.3146194723775973,De Soto,71052.0
2002.0,PowerSouth Energy Cooperative,AL,53,  ,HYC,16269.5055642,5457.0,0.3354127744365986,Covington,36420.0
2002.0,"East Kentucky Power Coop, Inc",KY,54,  ,DFO,4614.68022,1156.0,0.25050489847376683,Clark,40391.0
2002.0,"East Kentucky Power Coop, Inc",KY,54,  ,NG,1003563.11784,254647.0,0.2537428842025249,Clark,40391.0
2002.0,PowerSouth Energy Cooperative,AL,55,  ,HYC,47267.1384732,15854.0,0.3354127309608357,Covington,36420.0
2002.0,PowerSouth Energy Cooperative,AL,56,  ,COL,10835623.47819,3472719.0,0.32049092578658783,Washington,36548.0
2002.0,Grand Island City of,NE,59,  ,DFO,2785.33728,626.0,0.22474836512438448,Hall,68801.0
2002.0,Grand Island City of,NE,59,  ,COL,1812384.15138,563075.0,0.310681926660669,Hall,68801.0
2002.0,Hastings City of,NE,60,  ,DFO,2761.01247,610.0,0.22093344620062508,Adams,68901.0
2002.0,Hastings City of,NE,60,  ,COL,1611338.13138,484535.0,0.30070349020104753,Adams,68901.0
2002.0,Alaska Electric Light&Power Co,AK,62,  ,HYC,86096.90008230001,28878.0,0.3354127729615761,Juneau,99801.0
2002.0,Alaska Electric Light&Power Co,AK,63,  ,DFO,77.37048,24.0,0.31019582662534856,Juneau,99801.0
2002.0,Alaska Electric Light&Power Co,AK,63,  ,HYC,14552.2208694,4881.0,0.3354127211100561,Juneau,99801.0
2002.0,Alaska Electric Light&Power Co,AK,64,  ,DFO,28618.2855,7252.0,0.2534044186539407,Juneau,99801.0
2002.0,Alaska Electric Light&Power Co,AK,65,  ,HYC,81064.29618089998,27190.0,0.3354127683946559,Juneau,99801.0
2002.0,Alaska Power Co,AK,66,  ,DFO,868.65948,303.0010000000001,0.3488144744589675,Skagway-Yakutat,99840.0
2002.0,Alaska Power Co,AK,66,  ,HYC,10282.8474462,3448.9990000000007,0.3354128336577208,Skagway-Yakutat,99840.0
2002.0,Alaska Power Co,AK,69,  ,DFO,3164.8629300000002,1062.001,0.3355598720984735,Haines,99927.0
2002.0,Ketchikan Public Utilities,AK,70,  ,HYC,223938.99548520002,75112.0,0.3354127754179558,Ketchikan Gateway,99901.0
2002.0,Kodiak Electric Assn Inc,AK,71,  ,HYC,341507.5662708,114546.0,0.3354127735757697,Kodiak Island,99615.0
2002.0,Metropolitan Water District of S CA,CA,72,  ,HYC,31018.4936316,10404.0,0.3354128064233575,Los Angeles,90230.0
2002.0,Anchorage Municipal Light and Power,AK,75,  ,DFO,759.6374400000001,202.0,0.26591632976910673,Anchorage,99501.0
2002.0,Anchorage Municipal Light and Power,AK,75,  ,NG,244159.25463,41756.0,0.17101952601910267,Anchorage,99501.0
2002.0,Anchorage Municipal Light and Power,AK,77,  ,HYC,480798.63199140003,161266.0,0.3354127679857553,Matanuska-Susitna,99645.0
2002.0,Alaska Electric Light&Power Co,AK,78,  ,HYC,812998.2657552,272690.0,0.33541276960375344,Juneau,99801.0
2002.0,Aurora Energy LLC,AK,79,  ,COL,421951.63548,159881.001,0.3789083571583364,Fairbanks North Star,99701.0
2002.0,Ketchikan Public Utilities,AK,84,  ,HYC,55892.3321775,18747.001,0.3354127528703622,Ketchikan Gateway,99901.0
2002.0,Ketchikan Public Utilities,AK,85,  ,DFO,40435.45404,13481.0,0.3333955391390976,Ketchikan Gateway,99901.0
2002.0,"Tri-State G & T Assn, Inc",NM,87,  ,DFO,,,,McKinley,87045.0
2002.0,"Tri-State G & T Assn, Inc",NM,87,  ,NG,,,,McKinley,87045.0
2002.0,"Tri-State G & T Assn, Inc",NM,87,  ,NG,12678.50127,4590.0,0.3620301723564839,McKinley,87045.0
2002.0,"Tri-State G & T Assn, Inc",NM,87,  ,COL,5159942.52333,1648503.0,0.31948088424367344,McKinley,87045.0
2002.0,New York Power Authority,NY,88,  ,HYC,1129.9489692,379.0,0.335413377356617,Ulster,12401.0
2002.0,Nome Joint Utility Systems,AK,90,  ,DFO,72947.17449,28314.999,0.3881575838675092,Nome,99762.0
2002.0,City of Petersburg,AK,91,  ,DFO,1795.34682,612.999,0.3414376504702306,Wrangell-Petersburg,99833.0
2002.0,City of Petersburg,AK,91,  ,HYC,34810.842877200004,11676.0,0.33541273450886216,Wrangell-Petersburg,99833.0
2002.0,Seward City of,AK,92,  ,DFO,3256.59384,581.001,0.17840757200474222,Kenai Peninsula,99664.0
2002.0,Sitka City & Borough of,AK,93,  ,HYC,104.3475735,35.001000000000005,0.3354270619431319,Sitka,99835.0
2002.0,City of Wrangell,AK,95,  ,DFO,2012.8047600000002,649.999,0.3229319668341802,Wrangell-Petersburg,99929.0
2002.0,Chugach Electric Assn Inc,AK,96,  ,NG,5688508.04262,1800224.0,0.3164668110710549,Kenai Peninsula,99682.0
