Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2003.0,Alabama Power Co,AL,2,HY,HYC,650523.2470691999,216745.0,0.3331856332214113,Tuscaloosa,35476.0
2003.0,Alabama Power Co,AL,3,CA,NG,,,,Mobile,36512.0
2003.0,Alabama Power Co,AL,3,CT,NG,7021497.959310001,3409030.0,0.4855132081153527,Mobile,36512.0
2003.0,Alabama Power Co,AL,3,ST,COL,33088804.88007,11332728.0,0.34249432825015425,Mobile,36512.0
2003.0,Alabama Power Co,AL,3,ST,DFO,,,,Mobile,36512.0
2003.0,Alabama Power Co,AL,3,ST,NG,223734.32711999997,74606.0,0.3334579944005867,Mobile,36512.0
2003.0,Alabama Power Co,AL,4,HY,HYC,2803602.2581644,934120.0,0.3331856354729845,Elmore,36092.0
2003.0,Alabama Power Co,AL,7,ST,DFO,3.51684,1.0,0.2843461744065695,Etowah,35903.0
2003.0,Alabama Power Co,AL,7,ST,NG,12201.676379999999,2974.0,0.24373700034158746,Etowah,35903.0
2003.0,Alabama Power Co,AL,7,ST,COL,2294602.11552,587187.0,0.2558992672535441,Etowah,35903.0
2003.0,Alabama Power Co,AL,8,ST,COL,23152251.29043,7933187.0,0.3426529411970917,Walker,35580.0
2003.0,Alabama Power Co,AL,8,ST,DFO,40914.33042,13608.0,0.3325974019447243,Walker,35580.0
2003.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2003.0,El Paso Electric Co,TX,9,GT,NG,,,,El Paso,79915.0
2003.0,El Paso Electric Co,TX,9,GT,NG,51777.849180000005,11201.0,0.21632802786112176,El Paso,79915.0
2003.0,Alabama Power Co,AL,10,GT,DFO,266764.32986999996,74169.0,0.2780319244186213,Greene,36732.0
2003.0,Alabama Power Co,AL,10,GT,NG,452941.73649,129222.0,0.2852949719347688,Greene,36732.0
2003.0,Alabama Power Co,AL,10,ST,COL,834343.9137,320604.0,0.3842588107082155,Greene,36732.0
2003.0,Alabama Power Co,AL,10,ST,DFO,,,,Greene,36732.0
2003.0,Alabama Power Co,AL,10,ST,COL,9120766.868339999,3233182.0,0.3544857627293401,Greene,36732.0
2003.0,Alabama Power Co,AL,11,HY,HYC,774190.0389297,257949.0,0.3331856353468569,Calhoun,36271.0
2003.0,Alabama Power Co,AL,12,HY,HYC,611058.7603155,203596.0,0.3331856332357954,Tuscaloosa,35476.0
2003.0,Alabama Power Co,AL,13,HY,HYC,1098891.9163485002,366135.0,0.3331856341400957,Elmore,36092.0
2003.0,Alabama Power Co,AL,14,HY,HYC,1499872.5880172998,499736.0,0.3331856345615378,Talladega,35178.0
2003.0,Alabama Power Co,AL,15,HY,HYC,2247818.9938746,748941.0,0.3331856355164252,Chilton,35045.0
2003.0,Alabama Power Co,AL,16,HY,HYC,1520923.9145532,506750.0,0.3331856348309622,Elmore,36078.0
2003.0,Alabama Power Co,AL,17,HY,HYC,1966615.3952439,655248.0,0.3331856353736802,Coosa,36091.0
2003.0,Alabama Power Co,AL,18,HY,HYC,989976.6593337,329846.0,0.3331856331057356,Walker,35501.0
2003.0,Alabama Power Co,AL,19,HY,HYC,963721.0221141,321098.0,0.3331856342571134,Elmore,36078.0
2003.0,Alabama Power Co,AL,20,HY,HYC,894717.4502966999,298107.0,0.33318563296283515,Cherokee,35983.0
2003.0,Alabama Power Co,AL,21,HY,HYC,576861.6118797,192202.0,0.33318563073335905,Elmore,36078.0
2003.0,Alabama Power Co,AL,26,GT,DFO,2304.99555,455.0,0.19739734421613087,Shelby,35186.0
2003.0,Alabama Power Co,AL,26,ST,COL,4725314.145,1783599.0,0.37745617439790347,Shelby,35186.0
2003.0,Alabama Power Co,AL,26,ST,DFO,40149.71079,14470.0,0.3604011016588447,Shelby,35186.0
2003.0,Alabama Power Co,AL,26,ST,COL,32247767.833709996,11315205.0,0.35088335596895864,Shelby,35186.0
2003.0,City of Madelia,MN,30,IC,DFO,207.20049,64.99900000000001,0.31370099559127496,Watonwan,56062.0
2003.0,City of Madelia,MN,30,IC,NG,1195.7256,371.999,0.3111073309796161,Watonwan,56062.0
2003.0,Nevada Irrigation District,CA,34,HY,HYC,227197.6701222,75698.99900000001,0.33318563064174345,Nevada,95713.0
2003.0,USCE-Mobile District,AL,38,HY,HYC,1181791.6483947,393756.0,0.33318563431622056,Wilcox,36726.0
2003.0,Tennessee Valley Authority,AL,46,ST,NUC,25560297.2538723,8369223.0,0.3274305817680618,Limestone,35609.0
2003.0,Tennessee Valley Authority,AL,46,ST,NUC,28481554.620531898,9325732.0,0.32743058180108003,Limestone,35609.0
2003.0,Tennessee Valley Authority,AL,47,GT,DFO,80832.80898,16859.0,0.20856630139095286,Colbert,35674.0
2003.0,Tennessee Valley Authority,AL,47,GT,NG,,-75.0,,Colbert,35674.0
2003.0,Tennessee Valley Authority,AL,47,GT,NG,11185.01655,2156.0,0.19275787303148872,Colbert,35674.0
2003.0,Tennessee Valley Authority,AL,47,ST,COL,22174822.1037,7131895.0,0.3216212949374688,Colbert,35674.0
2003.0,Tennessee Valley Authority,AL,47,ST,DFO,205383.74907,60963.0,0.29682484751615995,Colbert,35674.0
2003.0,Tennessee Valley Authority,AL,48,HY,HYC,2466919.0783521,821942.0,0.3331856351563249,Marshall,35976.0
2003.0,Tennessee Valley Authority,AL,49,HY,HYC,4816846.312510201,1604904.0,0.3331856355540722,Lawrence,35672.0
2003.0,Tennessee Valley Authority,AL,50,ST,COL,29709352.8723,9512808.0,0.3201957323301182,Jackson,35772.0
2003.0,Tennessee Valley Authority,AL,50,ST,DFO,27774.830039999997,8403.0,0.3025401051202976,Jackson,35772.0
2003.0,Cleco Power LLC,LA,51,ST,COL,15554476.89504,4792986.0,0.30814189588904684,De Soto,71052.0
2003.0,Cleco Power LLC,LA,51,ST,NG,19414.42215,5934.0,0.3056490661505473,De Soto,71052.0
2003.0,PowerSouth Energy Cooperative,AL,53,HY,HYC,35715.825453,11900.0,0.3331856354729845,Covington,36420.0
2003.0,"East Kentucky Power Coop, Inc",KY,54,GT,DFO,81854.15793,21078.0,0.25750677220362433,Clark,40391.0
2003.0,"East Kentucky Power Coop, Inc",KY,54,GT,NG,438749.2356,107161.0,0.244242020965472,Clark,40391.0
2003.0,PowerSouth Energy Cooperative,AL,55,HY,HYC,84436.4182149,28133.0,0.3331856158132906,Covington,36420.0
2003.0,PowerSouth Energy Cooperative,AL,56,ST,COL,11933546.637,3820281.0,0.3201295571389654,Washington,36548.0
2003.0,Grand Island City of,NE,59,ST,DFO,1635.3306,432.0,0.264166768480942,Hall,68801.0
2003.0,Grand Island City of,NE,59,ST,COL,2097622.73484,638711.0,0.30449279052494577,Hall,68801.0
2003.0,Hastings City of,NE,60,ST,DFO,255.55704,70.0,0.2739114524099982,Adams,68902.0
2003.0,Hastings City of,NE,60,ST,COL,1780135.02165,539659.0,0.3031562176108373,Adams,68902.0
2003.0,Alaska Electric Light&Power Co,AK,62,HY,HYC,72373.8944016,24113.94,0.33318560786839324,Juneau,99801.0
2003.0,Alaska Electric Light&Power Co,AK,63,HY,HYC,13588.196411399998,4527.39,0.3331854988644178,Juneau,99801.0
2003.0,Alaska Electric Light&Power Co,AK,63,IC,DFO,75.61206,24.0,0.3174096830584962,Juneau,99801.0
2003.0,Alaska Electric Light&Power Co,AK,64,GT,DFO,847.85151,140.76,0.16601963709423598,Juneau,99801.0
2003.0,Alaska Electric Light&Power Co,AK,64,IC,DFO,910.27542,261.7,0.2874954044128754,Juneau,99801.0
2003.0,Alaska Electric Light&Power Co,AK,65,HY,HYC,70037.2326381,23335.4,0.3331856374248806,Juneau,99801.0
2003.0,Alaska Power Co,AK,66,HY,HYC,10321.573715999999,3439.0,0.3331856260125362,Skagway-Yakutat,99840.0
2003.0,Alaska Power Co,AK,66,IC,DFO,516.3893400000001,87.001,0.16847946551336634,Skagway-Yakutat,99840.0
2003.0,Alaska Power Co,AK,69,IC,DFO,491.77146,-153.0,-0.3111201288500963,Haines,99927.0
2003.0,Ketchikan Public Utilities,AK,70,HY,HYC,242429.4236085,80774.0,0.3331856290284391,Ketchikan Gateway,99901.0
2003.0,Kodiak Electric Assn Inc,AK,71,HY,HYC,380820.7439142,126884.0,0.3331856313704049,Kodiak Island,99615.0
2003.0,Metropolitan Water District of S CA,CA,72,HY,HYC,81630.16745970001,27197.999,0.3331856327922809,Los Angeles,90230.0
2003.0,Anchorage Municipal Light and Power,AK,75,GT,DFO,179.06577,28.0,0.15636712700590405,Anchorage,99501.0
2003.0,Anchorage Municipal Light and Power,AK,75,GT,NG,113819.30283,20585.0,0.18085684491272686,Anchorage,99501.0
2003.0,Anchorage Municipal Light and Power,AK,75,IC,DFO,158.2578,44.0,0.278027370530868,Anchorage,99501.0
2003.0,Anchorage Municipal Light and Power,AK,77,HY,HYC,531847.6629726,177204.0,0.3331856325354001,Matanuska-Susitna,99645.0
2003.0,Alaska Electric Light&Power Co,AK,78,HY,HYC,841829.9325915,280485.64,0.33318563422489555,Juneau,99801.0
2003.0,Aurora Energy LLC,AK,79,ST,COL,788273.01663,162478.0,0.2061189417527202,Fairbanks North Star,99701.0
2003.0,Ketchikan Public Utilities,AK,84,HY,HYC,62403.6471402,20792.0,0.3331856542501013,Ketchikan Gateway,99901.0
2003.0,Ketchikan Public Utilities,AK,85,IC,DFO,2853.91566,1081.0,0.3787778367634032,Ketchikan Gateway,99901.0
