Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2015.0,Alabama Power Co,AL,2,HY,HYC,70790.47236,25920.0,0.3661509682854728,Tuscaloosa,35476
2015.0,Alabama Power Co,AL,3,CA,NG,230975.79375,2464536.0,10.670105122216944,Mobile,36512
2015.0,Alabama Power Co,AL,3,CT,NG,13831552.654229999,4318717.0,0.31223660191751784,Mobile,36512
2015.0,Alabama Power Co,AL,3,ST,COL,13505703.947010001,4559960.6,0.33763220472558336,Mobile,36512
2015.0,Alabama Power Co,AL,3,ST,NG,133953.21183,44348.399000000005,0.3310738010245141,Mobile,36512
2015.0,Alabama Power Co,AL,4,HY,HYC,1530702.5585100001,560467.0,0.3661501686817351,Elmore,36092
2015.0,Alabama Power Co,AL,7,ST,COL,56956.68915,15644.693000000001,0.2746770086793221,Etowah,35903
2015.0,Alabama Power Co,AL,7,ST,NG,737161.02249,199010.31,0.2699685739321624,Etowah,35903
2015.0,Alabama Power Co,AL,7,ST,WWW,,,,Etowah,35903
2015.0,Alabama Power Co,AL,8,ST,COL,13365318.72789,4637792.8,0.3470020352243537,Walker,35580
2015.0,Alabama Power Co,AL,8,ST,DFO,42920.39457,14249.181,0.3319909134749597,Walker,35580
2015.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915
2015.0,El Paso Electric Co,TX,9,GT,NG,129309.51767999999,24907.0,0.1926153654183207,El Paso,79915
2015.0,Alabama Power Co,AL,10,GT,DFO,17932.66023,3788.6740000000004,0.21127227926071065,Greene,36732
2015.0,Alabama Power Co,AL,10,GT,NG,184353.33894000002,37848.326,0.20530317605106246,Greene,36732
2015.0,Alabama Power Co,AL,10,ST,COL,6583250.45955,2197200.8,0.33375622171759056,Greene,36732
2015.0,Alabama Power Co,AL,10,ST,NG,31302.51363,10447.202,0.3337496190717256,Greene,36732
2015.0,Alabama Power Co,AL,10,ST,COL,,,,Greene,36732
2015.0,Alabama Power Co,AL,11,HY,HYC,542796.41235,198745.0,0.366150172473593,Calhoun,36271
