Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2012.0,Alabama Power Co,AL,2,HY,HYC,443929.83398999996,159180.0,0.3585701789161251,Tuscaloosa,35476.0
2012.0,Alabama Power Co,AL,3,CA,NG,191203.55712,2851073.0,14.911192254706107,Mobile,36512.0
2012.0,Alabama Power Co,AL,3,CT,NG,16237588.482779998,5092309.0,0.31361239419267245,Mobile,36512.0
2012.0,Alabama Power Co,AL,3,ST,COL,15584971.12161,5181893.5,0.3324929805493721,Mobile,36512.0
2012.0,Alabama Power Co,AL,3,ST,NG,412003.08126,137253.46,0.3331369745591402,Mobile,36512.0
2012.0,Alabama Power Co,AL,4,HY,HYC,1023966.6512399999,367088.0,0.3584960501940809,Elmore,36092.0
2012.0,Alabama Power Co,AL,7,ST,ORW,2542.67532,631.38,0.24831326085313954,Etowah,35903.0
2012.0,Alabama Power Co,AL,7,ST,COL,195204.25569000002,48070.29,0.2462563627523545,Etowah,35903.0
2012.0,Alabama Power Co,AL,7,ST,DFO,,,,Etowah,35903.0
2012.0,Alabama Power Co,AL,7,ST,NG,709050.6273,173398.33,0.24454999872193184,Etowah,35903.0
2012.0,Alabama Power Co,AL,7,ST,WWW,,,,Etowah,35903.0
2012.0,Alabama Power Co,AL,7,ST,WOO,,,,Etowah,35903.0
2012.0,Alabama Power Co,AL,8,ST,COL,9362360.295119999,3044654.0,0.32520154149450786,Walker,35580.0
2012.0,Alabama Power Co,AL,8,ST,DFO,27852.20052,8024.005,0.288092317669412,Walker,35580.0
2012.0,Alabama Power Co,AL,8,ST,COL,,,,Walker,35580.0
2012.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2012.0,El Paso Electric Co,TX,9,GT,NG,208202.7894,37420.0,0.17972861990868216,El Paso,79915.0
2012.0,Alabama Power Co,AL,10,GT,DFO,1833.44592,371.499,0.2026233748961628,Greene,36732.0
2012.0,Alabama Power Co,AL,10,GT,NG,323514.1116,78967.50099999999,0.2440929102271655,Greene,36732.0
2012.0,Alabama Power Co,AL,10,ST,COL,5888930.11659,2002067.2,0.33997129535632903,Greene,36732.0
2012.0,Alabama Power Co,AL,10,ST,NG,40845.45897,13694.802,0.3352833422696633,Greene,36732.0
2012.0,Alabama Power Co,AL,11,HY,HYC,358100.18150999997,128404.0,0.3585700500305786,Calhoun,36271.0
