Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2010.0,Alabama Power Co,AL,2,HY,HYC,288724.35804,100981.0,0.3497488077746805,Tuscaloosa,35476.0
2010.0,Alabama Power Co,AL,3,CA,NG,119898.74690999999,2605623.0,21.73186181800439,Mobile,36512.0
2010.0,Alabama Power Co,AL,3,CT,DFO,,,,Mobile,36512.0
2010.0,Alabama Power Co,AL,3,CT,NG,14786940.33933,4748932.0,0.32115717592833515,Mobile,36512.0
2010.0,Alabama Power Co,AL,3,ST,COL,22999216.2909,7749280.005,0.33693669849377106,Mobile,36512.0
2010.0,Alabama Power Co,AL,3,ST,DFO,,,,Mobile,36512.0
2010.0,Alabama Power Co,AL,3,ST,NG,250153.41534,85051.995,0.3399993355453501,Mobile,36512.0
2010.0,Alabama Power Co,AL,4,HY,HYC,1242395.82522,434527.0,0.349749243501406,Elmore,36092.0
2010.0,Alabama Power Co,AL,7,ST,ORW,5877.81192,1190.208,0.20249167822981312,Etowah,35903.0
2010.0,Alabama Power Co,AL,7,ST,COL,1060489.91385,217945.182,0.20551367736141155,Etowah,35903.0
2010.0,Alabama Power Co,AL,7,ST,DFO,,,,Etowah,35903.0
2010.0,Alabama Power Co,AL,7,ST,NG,50295.20805,10524.61,0.20925671466627924,Etowah,35903.0
2010.0,Alabama Power Co,AL,7,ST,WWW,,,,Etowah,35903.0
2010.0,Alabama Power Co,AL,8,ST,COL,20424226.779629998,6864659.286,0.336103753648409,Walker,35580.0
2010.0,Alabama Power Co,AL,8,ST,DFO,32197.549410000003,10849.714,0.33697328519760783,Walker,35580.0
2010.0,Alabama Power Co,AL,8,ST,COL,,,,Walker,35580.0
2010.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2010.0,El Paso Electric Co,TX,9,GT,NG,66896.45127,14522.0,0.21708176927633907,El Paso,79915.0
2010.0,Alabama Power Co,AL,10,GT,DFO,12755.28561,2801.65,0.21964619889056333,Greene,36732.0
2010.0,Alabama Power Co,AL,10,GT,NG,215734.10226,50793.35,0.2354442318942441,Greene,36732.0
2010.0,Alabama Power Co,AL,10,ST,COL,7968067.461180001,2713806.7860000003,0.34058531748401,Greene,36732.0
2010.0,Alabama Power Co,AL,10,ST,NG,48686.839889999996,16508.214,0.33906932627579905,Greene,36732.0
2010.0,Alabama Power Co,AL,11,HY,HYC,505942.85985,176953.0,0.3497489816388798,Calhoun,36271.0
2010.0,Alabama Power Co,AL,12,HY,HYC,366287.6781,128109.0,0.3497496849048387,Tuscaloosa,35476.0
2010.0,Alabama Power Co,AL,13,HY,HYC,936668.1319200001,327599.0,0.3497492749416823,Elmore,36092.0
2010.0,Alabama Power Co,AL,14,HY,HYC,877737.0301799999,306988.0,0.349749400383672,Talladega,35178.0
2010.0,Alabama Power Co,AL,15,HY,HYC,1379688.27663,482545.0,0.3497492934988584,Chilton,35045.0
2010.0,Alabama Power Co,AL,16,HY,HYC,1137397.05018,397804.0,0.3497494563899608,Elmore,36078.0
2010.0,Alabama Power Co,AL,17,HY,HYC,1175424.93417,411104.0,0.3497492592245305,Coosa,36091.0
2010.0,Alabama Power Co,AL,18,HY,HYC,613759.79601,214662.0,0.3497492038343002,Walker,35501.0
2010.0,Alabama Power Co,AL,19,HY,HYC,640318.67862,223951.0,0.3497492849695624,Elmore,36078.0
