Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2006.0,Alabama Power Co,AL,2,HY,HYC,391614.49443,134716.0,0.3440015676541311,Tuscaloosa,35476.0
2006.0,Alabama Power Co,AL,3,CA,NG,,,,Mobile,36512.0
2006.0,Alabama Power Co,AL,3,CT,NG,7335452.71365,3441586.0,0.4691715882232882,Mobile,36512.0
2006.0,Alabama Power Co,AL,3,ST,COL,34196106.57195,11150239.0,0.3260675005951173,Mobile,36512.0
2006.0,Alabama Power Co,AL,3,ST,DFO,,,,Mobile,36512.0
2006.0,Alabama Power Co,AL,3,ST,NG,150912.87965999998,47656.0,0.31578484293300113,Mobile,36512.0
2006.0,Alabama Power Co,AL,4,HY,HYC,1029398.70369,354115.0,0.34400179321251656,Elmore,36092.0
2006.0,Alabama Power Co,AL,7,ST,COL,1631743.71627,376316.0,0.2306220004083853,Etowah,35903.0
2006.0,Alabama Power Co,AL,7,ST,DFO,329.70375,75.001,0.227479972551116,Etowah,35903.0
2006.0,Alabama Power Co,AL,7,ST,NG,32505.272910000003,7331.999000000002,0.2255633730656778,Etowah,35903.0
2006.0,Alabama Power Co,AL,7,ST,COL,,,,Etowah,35903.0
2006.0,Alabama Power Co,AL,8,ST,COL,24626728.07637,8305801.0,0.33726774317086955,Walker,35580.0
2006.0,Alabama Power Co,AL,8,ST,DFO,44120.51622,14578.0,0.33041317847028584,Walker,35580.0
2006.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2006.0,El Paso Electric Co,TX,9,GT,NG,78436.08252000001,16420.0,0.20934242854126672,El Paso,79915.0
2006.0,Alabama Power Co,AL,10,GT,DFO,9767.143890000001,2162.0,0.22135437179476225,Greene,36732.0
2006.0,Alabama Power Co,AL,10,GT,NG,946844.4015299999,250679.0,0.2647520538696003,Greene,36732.0
2006.0,Alabama Power Co,AL,10,ST,COL,10958106.22329,3732553.0,0.34062026083183555,Greene,36732.0
2006.0,Alabama Power Co,AL,10,ST,DFO,1.75842,1.0,0.568692348813139,Greene,36732.0
2006.0,Alabama Power Co,AL,10,ST,NG,8023.377390000001,2553.0,0.3181951784022963,Greene,36732.0
2006.0,Alabama Power Co,AL,10,ST,COL,,,,Greene,36732.0
2006.0,Alabama Power Co,AL,11,HY,HYC,,,,Calhoun,36271.0
2006.0,Alabama Power Co,AL,12,HY,HYC,452971.9227,155823.0,0.3440014539338246,Tuscaloosa,35476.0
2006.0,Alabama Power Co,AL,13,HY,HYC,670049.16477,230498.0,0.34400162274528073,Elmore,36092.0
2006.0,Alabama Power Co,AL,14,HY,HYC,692903.64258,238360.0,0.3440016552842409,Talladega,35178.0
2006.0,Alabama Power Co,AL,15,HY,HYC,1206882.48183,415170.0,0.34400201034526273,Chilton,35045.0
2006.0,Alabama Power Co,AL,16,HY,HYC,727205.43459,250160.0,0.34400182960821896,Elmore,36078.0
2006.0,Alabama Power Co,AL,17,HY,HYC,1030822.73082,354605.0,0.3440019213758688,Coosa,36091.0
2006.0,Alabama Power Co,AL,18,HY,HYC,538706.3274300001,185316.0,0.34400189966968625,Walker,35501.0
2006.0,Alabama Power Co,AL,19,HY,HYC,358759.88208,123414.0,0.3440016740012192,Elmore,36078.0
2006.0,Alabama Power Co,AL,20,HY,HYC,415555.96887,142952.0,0.3440017968908545,Cherokee,35983.0
2006.0,Alabama Power Co,AL,21,HY,HYC,304070.38245,104601.00099999999,0.344002596231812,Elmore,36078.0
2006.0,Alabama Power Co,AL,26,GT,DFO,3530.61429,725.0,0.20534670186246826,Shelby,35186.0
2006.0,Alabama Power Co,AL,26,ST,COL,31104008.81997,11372127.0,0.3656161193183126,Shelby,35186.0
2006.0,Alabama Power Co,AL,26,ST,DFO,49031.19714,16851.0,0.34367914680697925,Shelby,35186.0
2006.0,City of Madelia,MN,30,IC,DFO,212.47575,74.001,0.34827974486500224,Watonwan,56062.0
2006.0,City of Madelia,MN,30,IC,NG,138.62211000000002,30.000999999999998,0.2164229068508624,Watonwan,56062.0
2006.0,Nevada Irrigation District,CA,34,HY,HYC,247623.34203000003,85183.0,0.3440023032629934,Nevada,95713.0
2006.0,USCE-Mobile District,AL,38,HY,HYC,790402.17018,271900.0,0.3440020919199648,Wilcox,36726.0
2006.0,Tennessee Valley Authority,AL,46,ST,NUC,28232431.29642,9232644.0,0.327022632343065,Limestone,35609.0
2006.0,Tennessee Valley Authority,AL,46,ST,NUC,26416612.65771,8638830.0,0.3270226244347288,Limestone,35609.0
