Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2011.0,Alabama Power Co,AL,2,HY,HYC,367423.32435,129035.0,0.3511889187445375,Tuscaloosa,35476.0
2011.0,Alabama Power Co,AL,3,CA,NG,219549.28752,2779276.0,12.6590071477541,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,CT,NG,15621233.84499,4921183.0,0.31503164531259537,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,COL,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,COL,13794404.566379998,4528324.4,0.3282725527012977,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,DFO,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,WOO,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,WOO,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,COL,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,NG,387915.36489,125447.6,0.32338909812343425,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,PC,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,COL,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,RFO,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,3,ST,COL,,,,Mobile,36512.0
2011.0,Alabama Power Co,AL,4,HY,HYC,1388692.8523799998,487694.0,0.35118924905832816,Elmore,36092.0
2011.0,Alabama Power Co,AL,7,ST,ORW,5752.08489,1213.743,0.2110092293856949,Etowah,35903.0
2011.0,Alabama Power Co,AL,7,ST,COL,945647.7967200001,202801.92,0.21445819543325,Etowah,35903.0
2011.0,Alabama Power Co,AL,7,ST,DFO,,,,Etowah,35903.0
2011.0,Alabama Power Co,AL,7,ST,NG,113284.74315,26184.34,0.2311373912489645,Etowah,35903.0
2011.0,Alabama Power Co,AL,7,ST,WWW,,,,Etowah,35903.0
2011.0,Alabama Power Co,AL,8,ST,COL,14808125.78349,4920841.4,0.33230683423059426,Walker,35580.0
2011.0,Alabama Power Co,AL,8,ST,DFO,48797.91342,15588.65,0.3194532082925279,Walker,35580.0
2011.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2011.0,El Paso Electric Co,TX,9,GT,NG,201596.69853,38997.0,0.1934406678500084,El Paso,79915.0
2011.0,Alabama Power Co,AL,10,GT,DFO,1183.4166599999999,234.393,0.19806464445075495,Greene,36732.0
2011.0,Alabama Power Co,AL,10,GT,NG,310824.1806,81848.607,0.26332766917298195,Greene,36732.0
2011.0,Alabama Power Co,AL,10,ST,COL,6991982.29347,2373037.1,0.3393940373985562,Greene,36732.0
2011.0,Alabama Power Co,AL,10,ST,NG,61166.34662999999,20636.867,0.3373892366800001,Greene,36732.0
2011.0,Alabama Power Co,AL,11,HY,HYC,426007.43121,149609.0,0.3511887094904933,Calhoun,36271.0
