Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2007.0,Alabama Power Co,AL,2,HY,HYC,128156.28723,44241.999,0.3452191067348854,Tuscaloosa,35476.0
2007.0,Alabama Power Co,AL,3,CA,NG,,,,Mobile,36512.0
2007.0,Alabama Power Co,AL,3,CT,NG,8823910.11087,4081782.0,0.4625820014838698,Mobile,36512.0
2007.0,Alabama Power Co,AL,3,ST,COL,33241355.141820002,11041220.244,0.3321531326534085,Mobile,36512.0
2007.0,Alabama Power Co,AL,3,ST,DFO,,,,Mobile,36512.0
2007.0,Alabama Power Co,AL,3,ST,NG,87569.02292999999,29330.756,0.3349444246220049,Mobile,36512.0
2007.0,Alabama Power Co,AL,4,HY,HYC,489670.1481,169044.0,0.3452201459613544,Elmore,36092.0
2007.0,Alabama Power Co,AL,7,ST,ORW,,,,Etowah,35903.0
2007.0,Alabama Power Co,AL,7,ST,COL,2039088.44988,506452.484,0.2483720036910633,Etowah,35903.0
2007.0,Alabama Power Co,AL,7,ST,DFO,12.01587,3.071,0.2555786638836805,Etowah,35903.0
2007.0,Alabama Power Co,AL,7,ST,NG,33580.54674,8259.444,0.2459591877389427,Etowah,35903.0
2007.0,Alabama Power Co,AL,7,ST,COL,,,,Etowah,35903.0
2007.0,Alabama Power Co,AL,8,ST,COL,21906282.355770003,7377018.312000001,0.3367535482375873,Walker,35580.0
2007.0,Alabama Power Co,AL,8,ST,DFO,49316.35425,16294.691,0.33041150847033673,Walker,35580.0
2007.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2007.0,El Paso Electric Co,TX,9,GT,NG,76321.2894,16046.0,0.2102427792578672,El Paso,79915.0
2007.0,Alabama Power Co,AL,10,GT,DFO,28789.145310000004,6319.205,0.21949956943685314,Greene,36732.0
2007.0,Alabama Power Co,AL,10,GT,NG,1424863.84485,356986.795,0.2505409876812343,Greene,36732.0
2007.0,Alabama Power Co,AL,10,ST,COL,11171359.19493,3619635.0,0.3240102602414513,Greene,36732.0
2007.0,Alabama Power Co,AL,10,ST,DFO,,,,Greene,36732.0
2007.0,Alabama Power Co,AL,10,ST,NG,,,,Greene,36732.0
2007.0,Alabama Power Co,AL,10,ST,COL,,,,Greene,36732.0
2007.0,Alabama Power Co,AL,11,HY,HYC,207233.31384000002,71540.99900000001,0.34521958692044624,Calhoun,36271.0
2007.0,Alabama Power Co,AL,12,HY,HYC,207866.93118,71759.99799999999,0.34522084678231124,Tuscaloosa,35476.0
2007.0,Alabama Power Co,AL,13,HY,HYC,340910.45373,117689.0,0.3452196866136857,Elmore,36092.0
2007.0,Alabama Power Co,AL,14,HY,HYC,284968.95905999996,98377.0,0.3452200559826125,Talladega,35178.0
2007.0,Alabama Power Co,AL,15,HY,HYC,561824.5682399999,193953.0,0.34521986214947303,Chilton,35045.0
2007.0,Alabama Power Co,AL,16,HY,HYC,317330.92074000003,109549.0,0.34522006158283336,Elmore,36078.0
2007.0,Alabama Power Co,AL,17,HY,HYC,479462.52,165520.0,0.34521989330886593,Coosa,36091.0
2007.0,Alabama Power Co,AL,18,HY,HYC,333390.86367,115093.0,0.3452194182319357,Walker,35501.0
2007.0,Alabama Power Co,AL,19,HY,HYC,217035.62613000002,74925.0,0.34521982098515674,Elmore,36078.0
2007.0,Alabama Power Co,AL,20,HY,HYC,223822.24811999997,77268.0,0.34522037308182857,Cherokee,35983.0
2007.0,Alabama Power Co,AL,21,HY,HYC,142961.30442,49353.001,0.3452192969295237,Elmore,36078.0
2007.0,Alabama Power Co,AL,26,GT,DFO,2695.95093,578.0,0.21439559361712865,Shelby,35186.0
2007.0,Alabama Power Co,AL,26,GT,COL,,,,Shelby,35186.0
2007.0,Alabama Power Co,AL,26,ST,COL,35241149.35224,12109532.691,0.3436191189442661,Shelby,35186.0
2007.0,Alabama Power Co,AL,26,ST,DFO,36896.04765,12453.311000000002,0.3375242551216729,Shelby,35186.0
2007.0,Alabama Power Co,AL,26,ST,COL,,,,Shelby,35186.0
2007.0,City of Madelia,MN,30,IC,DFO,29.01393,-206.999,-7.1344695461800605,Watonwan,56062.0
2007.0,City of Madelia,MN,30,IC,NG,,,,Watonwan,56062.0
2007.0,Nevada Irrigation District,CA,34,HY,HYC,161538.13251,55766.001,0.3452188045850277,Nevada,95713.0
2007.0,USCE-Mobile District,AL,38,HY,HYC,571615.15773,197333.0,0.34522002667607604,Wilcox,36726.0
2007.0,Tennessee Valley Authority,AL,46,ST,NUC,13936175.42046,4535277.0,0.3254319684683117,Limestone,35609.0
2007.0,Tennessee Valley Authority,AL,46,ST,NUC,23371788.85515,7605927.0,0.3254319576108966,Limestone,35609.0
2007.0,Tennessee Valley Authority,AL,46,ST,NUC,27919987.02486,9086056.0,0.3254319563941689,Limestone,35609.0
2007.0,Tennessee Valley Authority,AL,47,GT,DFO,982.9567800000001,31.869,0.03242156791471544,Colbert,35674.0
2007.0,Tennessee Valley Authority,AL,47,GT,NG,4708.75569,1091.131,0.23172385059544254,Colbert,35674.0
2007.0,Tennessee Valley Authority,AL,47,ST,COL,23822880.44073,7532217.747,0.3161757775571992,Colbert,35674.0
2007.0,Tennessee Valley Authority,AL,47,ST,DFO,50239.231680000004,15836.255,0.3152169026164534,Colbert,35674.0
2007.0,Tennessee Valley Authority,AL,47,ST,COL,,,,Colbert,35674.0
2007.0,Tennessee Valley Authority,AL,48,HY,HYC,1199640.72213,414140.0,0.345220024929365,Marshall,35976.0
2007.0,Tennessee Valley Authority,AL,49,HY,HYC,1624140.6012600001,560686.0,0.3452201118333121,Lawrence,35672.0
2007.0,Tennessee Valley Authority,AL,50,ST,COL,33160794.00873,9990759.942,0.3012822895425787,Jackson,35772.0
2007.0,Tennessee Valley Authority,AL,50,ST,DFO,44437.91103,13485.056,0.3034583689340448,Jackson,35772.0
2007.0,Cleco Power LLC,LA,51,ST,COL,12420792.80313,3810756.275,0.306804592540961,De Soto,71052.0
2007.0,Cleco Power LLC,LA,51,ST,NG,47618.0136,14385.725,0.3021067850675737,De Soto,71052.0
2007.0,PowerSouth Energy Cooperative,AL,53,HY,HYC,10654.26678,3678.0,0.34521380738318624,Covington,36421.0
