Year,Utility,Plant State,Plant Code,Primary Mover,AER Fuel Code,Fuel Consumption MWh,Net Generation MWh,Efficiency,County,Zipcode
2009.0,Alabama Power Co,AL,2,HY,HYC,808506.8625,282659.0,0.3496061853154648,Tuscaloosa,35476.0
2009.0,Alabama Power Co,AL,3,CA,NG,91868.35983,2156430.0,23.473043428558178,Mobile,36512.0
2009.0,Alabama Power Co,AL,3,CT,NG,12280729.0818,3888492.0,0.3166336439880212,Mobile,36512.0
2009.0,Alabama Power Co,AL,3,ST,COL,23245592.91315,7947703.984,0.3419015386569897,Mobile,36512.0
2009.0,Alabama Power Co,AL,3,ST,DFO,,,,Mobile,36512.0
2009.0,Alabama Power Co,AL,3,ST,NG,277669.46456999995,94276.016,0.3395260481594409,Mobile,36512.0
2009.0,Alabama Power Co,AL,3,ST,COL,,,,Mobile,36512.0
2009.0,Alabama Power Co,AL,4,HY,HYC,2469969.04905,863516.0,0.34960600025823224,Elmore,36092.0
2009.0,Alabama Power Co,AL,7,ST,ORW,9133.81962,2049.822,0.22442111682516452,Etowah,35903.0
2009.0,Alabama Power Co,AL,7,ST,COL,956659.6089,218328.65,0.2282197847268181,Etowah,35903.0
2009.0,Alabama Power Co,AL,7,ST,DFO,801.25338,185.84799999999998,0.23194660345769774,Etowah,35903.0
2009.0,Alabama Power Co,AL,7,ST,NG,172353.00165,42765.68,0.24812843171043206,Etowah,35903.0
2009.0,Alabama Power Co,AL,8,ST,COL,15415202.99736,5198072.952,0.33720431400677753,Walker,35580.0
2009.0,Alabama Power Co,AL,8,ST,DFO,28894.357439999996,9381.048,0.3246671264270205,Walker,35580.0
2009.0,El Paso Electric Co,TX,9,GT,DFO,,,,El Paso,79915.0
2009.0,El Paso Electric Co,TX,9,GT,NG,66095.78403,17415.0,0.2634812530871192,El Paso,79915.0
2009.0,Alabama Power Co,AL,10,GT,DFO,10404.27807,2572.665,0.2472699194207523,Greene,36732.0
2009.0,Alabama Power Co,AL,10,GT,NG,491637.82008000003,124267.335,0.2527619518363723,Greene,36732.0
2009.0,Alabama Power Co,AL,10,ST,COL,6894166.9572,2349928.164,0.3408574492884635,Greene,36732.0
2009.0,Alabama Power Co,AL,10,ST,DFO,,,,Greene,36732.0
2009.0,Alabama Power Co,AL,10,ST,NG,43001.574960000005,14755.836000000001,0.34314640832866833,Greene,36732.0
2009.0,Alabama Power Co,AL,11,HY,HYC,764684.1054,267338.0,0.3496058020718996,Calhoun,36271.0
2009.0,Alabama Power Co,AL,12,HY,HYC,619437.44112,216559.0,0.3496059256741752,Tuscaloosa,35476.0
2009.0,Alabama Power Co,AL,13,HY,HYC,1221841.65384,427163.0,0.3496058582202641,Elmore,36092.0
2009.0,Alabama Power Co,AL,14,HY,HYC,1464245.4191700001,511909.0,0.3496060109173317,Talladega,35178.0
2009.0,Alabama Power Co,AL,15,HY,HYC,2188060.9130700002,764959.0,0.3496058978206004,Chilton,35045.0
2009.0,Alabama Power Co,AL,16,HY,HYC,1414135.13829,494390.0,0.34960590866713503,Elmore,36078.0
2009.0,Alabama Power Co,AL,17,HY,HYC,1867507.68768,652892.0,0.3496060574781816,Coosa,36091.0
2009.0,Alabama Power Co,AL,18,HY,HYC,1265072.40954,442277.0,0.34960607524498843,Walker,35501.0
2009.0,Alabama Power Co,AL,19,HY,HYC,872522.43567,305039.0,0.34960590986495843,Elmore,36078.0
2009.0,Alabama Power Co,AL,20,HY,HYC,829393.66833,289961.0,0.3496059966117682,Cherokee,35983.0
2009.0,Alabama Power Co,AL,21,HY,HYC,523352.09706000006,182967.0,0.3496059364772616,Elmore,36078.0
2009.0,Alabama Power Co,AL,26,GT,DFO,3165.74214,699.0,0.22080130632496808,Shelby,35186.0
2009.0,Alabama Power Co,AL,26,ST,COL,23301297.02112,8014846.7639999995,0.3439656924134071,Shelby,35186.0
2009.0,Alabama Power Co,AL,26,ST,DFO,53442.19371,18217.236,0.3408773992110887,Shelby,35186.0
2009.0,City of Madelia,MN,30,IC,DFO,48.35655,-203.0,-4.197983520329718,Watonwan,56062.0
2009.0,City of Madelia,MN,30,IC,NG,,,,Watonwan,56062.0
2009.0,Nevada Irrigation District,CA,34,HY,HYC,190846.01172,66721.0,0.34960646753200064,Nevada,95713.0
2009.0,USCE-Mobile District,AL,38,HY,HYC,964048.48974,337037.0,0.34960585861287696,Wilcox,36726.0
2009.0,Tennessee Valley Authority,AL,46,ST,NUC,26921790.89793,8758705.0,0.3253388689187632,Limestone,35609.0
2009.0,Tennessee Valley Authority,AL,46,ST,NUC,24001155.80094,7808509.0,0.3253388738759898,Limestone,35609.0
2009.0,Tennessee Valley Authority,AL,46,ST,NUC,28202633.697240002,9175413.0,0.3253388707770911,Limestone,35609.0
2009.0,Tennessee Valley Authority,AL,47,GT,DFO,4358.83011,1088.164,0.2496458849138307,Colbert,35674.0
2009.0,Tennessee Valley Authority,AL,47,GT,NG,378.64644,84.836,0.22405070017296347,Colbert,35674.0
2009.0,Tennessee Valley Authority,AL,47,ST,COL,9477820.49688,2917660.183,0.3078408357660354,Colbert,35674.0
2009.0,Tennessee Valley Authority,AL,47,ST,DFO,73734.94665,21370.817000000003,0.2898329485670008,Colbert,35674.0
2009.0,Tennessee Valley Authority,AL,47,ST,COL,,,,Colbert,35674.0
2009.0,Tennessee Valley Authority,AL,48,HY,HYC,2207505.8145,771757.0,0.3496058741638255,Marshall,35976.0
2009.0,Tennessee Valley Authority,AL,49,HY,HYC,4447947.71481,1555029.0,0.3496059530606297,Lawrence,35672.0
2009.0,Tennessee Valley Authority,AL,50,ST,COL,15100848.495539999,4677183.31,0.30972983480904365,Jackson,35772.0
2009.0,Tennessee Valley Authority,AL,50,ST,DFO,35635.26051,11018.69,0.3092075052154572,Jackson,35772.0
2009.0,Tennessee Valley Authority,AL,50,ST,COL,,,,Jackson,35772.0
2009.0,Cleco Power LLC,LA,51,ST,COL,15173433.142439999,4451843.365,0.2933972373429597,De Soto,71052.0
2009.0,Cleco Power LLC,LA,51,ST,NG,44781.096,13288.635,0.29674653340329143,De Soto,71052.0
2009.0,PowerSouth Energy Cooperative,AL,53,HY,HYC,28229.381610000004,9869.0,0.34960029009292914,Covington,36421.0
2009.0,"East Kentucky Power Coop, Inc",KY,54,GT,DFO,25344.98667,5789.398,0.2284237934460117,Clark,40391.0
2009.0,"East Kentucky Power Coop, Inc",KY,54,GT,NG,819712.3939499998,186825.60199999998,0.2279160390630812,Clark,40391.0
2009.0,PowerSouth Energy Cooperative,AL,55,HY,HYC,61806.411510000005,21608.0,0.3496077424993995,Covington,36421.0
2009.0,PowerSouth Energy Cooperative,AL,56,ST,COL,9606394.40886,3014524.997,0.31380400061647445,Washington,36548.0
2009.0,PowerSouth Energy Cooperative,AL,56,ST,DFO,37638.9801,11729.003,0.3116185127449827,Washington,36548.0
2009.0,Grand Island City of,NE,59,ST,COL,1907892.7336799998,591667.0,0.3101154428418914,Hall,68801.0
2009.0,Hastings City of,NE,60,ST,DFO,1232.06628,359.01199999999994,0.2913901677432484,Adams,68902.0
2009.0,Hastings City of,NE,60,ST,COL,1543128.43344,466137.98799999995,0.3020733581850136,Adams,68902.0
2009.0,Alaska Electric Light&Power Co,AK,62,HY,HYC,72810.89693999999,25455.0,0.3496042635070991,Juneau,99801.0
2009.0,Alaska Electric Light&Power Co,AK,63,HY,HYC,13200.75201,4615.0,0.3496012951765162,Juneau,99801.0
2009.0,Alaska Electric Light&Power Co,AK,63,IC,DFO,33.40998,15.0,0.44896764379984666,Juneau,99801.0
2009.0,Alaska Electric Light&Power Co,AK,64,GT,DFO,26968.00833,5153.0,0.19107825601891604,Juneau,99801.0
2009.0,Alaska Electric Light&Power Co,AK,64,IC,DFO,11537.28669,3305.0,0.28646250100247794,Juneau,99801.0
2009.0,Alaska Electric Light&Power Co,AK,65,HY,HYC,77638.93212,27143.0,0.3496055298396858,Juneau,99801.0
2009.0,Alaska Power Co,AK,66,HY,HYC,9736.66461,3404.0,0.3496063730596139,Skagway-Yakutat,99840.0
2009.0,Alaska Power Co,AK,66,IC,DFO,3272.71269,1099.0,0.3358070518558108,Skagway-Yakutat,99840.0
2009.0,Alaska Power Co,AK,69,IC,DFO,610.75788,-131.0,-0.21448761332395744,Haines,99927.0
2009.0,Ketchikan Public Utilities,AK,70,HY,HYC,218949.37323000003,76546.0,0.3496059334209221,Ketchikan Gateway,99901.0
2009.0,Kodiak Electric Assn Inc,AK,71,HY,HYC,281891.72406,98551.0,0.3496058649065684,Kodiak Island,99615.0
2009.0,Metropolitan Water District of S CA,CA,72,HY,HYC,32230.08018,11268.0,0.3496112928379317,Los Angeles,90230.0
2009.0,Anchorage Municipal Light and Power,AK,75,GT,DFO,841.1109,237.555,0.28243005767729323,Anchorage,99501.0
2009.0,Anchorage Municipal Light and Power,AK,75,GT,NG,331043.95911,93483.445,0.2823898229447441,Anchorage,99501.0
2009.0,Anchorage Municipal Light and Power,AK,75,IC,DFO,44.25357,3.0,0.06779114091812255,Anchorage,99501.0
2009.0,Anchorage Municipal Light and Power,AK,77,HY,HYC,163201.01168999998,57056.0,0.3496056759033931,Matanuska-Susitna,99645.0
2009.0,Alaska Electric Light&Power Co,AK,78,HY,HYC,700139.54088,244773.0,0.34960602238283345,Juneau,99801.0
2009.0,Aurora Energy LLC,AK,79,ST,COL,996703.81449,209379.0,0.21007143441819415,Fairbanks North Star,99701.0
2009.0,Ketchikan Public Utilities,AK,84,HY,HYC,61340.430210000006,21445.0,0.3496062862060582,Ketchikan Gateway,99901.0
2009.0,Ketchikan Public Utilities,AK,85,IC,DFO,36238.1055,12337.0,0.34044274196398044,Ketchikan Gateway,99901.0
2009.0,"Tri-State G & T Assn, Inc",NM,87,ST,NG,14727.93978,4585.840999999999,0.31137016232422426,McKinley,87045.0
2009.0,"Tri-State G & T Assn, Inc",NM,87,ST,COL,5922203.52597,1831276.159,0.3092220912316678,McKinley,87045.0
2009.0,New York Power Authority,NY,88,HY,HYC,31910.04774,11156.0,0.3496077502264495,Ulster,12401.0
2009.0,Nome Joint Utility Systems,AK,90,IC,DFO,91716.84264,34266.0,0.37360640656262345,Nome,99762.0
2009.0,City of Petersburg,AK,91,HY,HYC,33640.919160000005,11761.0,0.3496040029127433,Wrangell-Petersburg,99833.0
2009.0,City of Petersburg,AK,91,IC,DFO,2627.66562,852.6,0.3244705085421029,Wrangell-Petersburg,99833.0
2009.0,Seward City of,AK,92,IC,DFO,672.30258,77.42,0.11515648207091515,Kenai Peninsula,99664.0
2009.0,Sitka City & Borough of,AK,93,HY,HYC,167108.514,58422.0,0.34960516733456204,Sitka,99835.0
2009.0,City of Wrangell,AK,95,IC,DFO,2031.5612399999998,648.0,0.3189665107018876,Wrangell-Petersburg,99929.0
2009.0,Chugach Electric Assn Inc,AK,96,CA,NG,,336597.0,,Kenai Peninsula,99682.0
2009.0,Chugach Electric Assn Inc,AK,96,CT,NG,3754009.8282,1185654.0,0.31583667977995306,Kenai Peninsula,99682.0
